"ID","Structure of SMILES [idcode]","SMILES","DB","Total Molweight","cLogP","H-Acceptors","H-Donors","Polar Surface Area","Rotatable Bonds"
"LANaPDB12841","ffc@p@@HUkI\bbTRRbaRrtqJRLFKTDCEUSTP@@","COC(=O)C1CCc2ccc3c(c2C1)C(C(=O)OC)OC3=O","LANaPDB","304.297","1.2774","6","0","78.9","4"
"LANaPDB12842","fkAp@@HehNUyEDhlhiheEheCEBQdeIZuMUUUTtsMU@@@","C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)C(OC(C)=O)C(C)=CCCC1(C)OC21","LANaPDB","404.457","2.9411","7","0","91.43","5"
"LANaPDB12843","feg@p@@Heku\bbTVTTttVTtlQFRUGKTuUUUSLuT@@","C=C1C(=O)OC2C1C(O)C(OC(=O)C(C)=CC)C(C)=CCCC1(C)OC21","LANaPDB","362.42","2.4565","6","1","85.36","3"
"LANaPDB12844","feg@p@@HehN\bbTVTTtRbttLIFRTfkTuUUUSLuT@@","C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)C(O)C(C)=CCCC1(C)OC21","LANaPDB","362.42","2.4565","6","1","85.36","3"
"LANaPDB12845","fiwAP@@HCt^QQJYQIZSQUQIDXIQkARwkTuUUUTuMU@@@","CC12CCC34COC(=O)C3=CCCC4C1(C)CC(C1=CC(=O)OC1)O2","LANaPDB","344.406","1.3967","5","0","61.83","1"
"LANaPDB12846","ek`PN@@@D@bfmclbbTrbRtbRvbfaRHXDTLlVvZfjjjjjYjZh@@","CC(=O)OC1CC23COC(=O)C2=CCCC3C(C)(CC(O)C2=CC(=O)OC2)C1C","LANaPDB","404.457","1.3533","7","1","99.13","5"
"LANaPDB12847","flu`P@L@UxJTroJjzdipQgTB@PQUP@@@","COc1cc2nc3occc3c(OC)c2cc1OC","LANaPDB","259.26","2.5001","5","0","53.72","3"
"LANaPDB12848","ff}@`@@UrJJQJVIPkJK\DZuUUUUUUTtaBPRThp@","CC1=CC[C@H]2C(C)(C)[C@H](O)CC[C@]2(C)[C@H]1CC[C@H](C)CCO","LANaPDB","308.504","4.6049","2","2","40.46","5"
"LANaPDB12849","em\xEH@LNACKEcghYUP@cIEHmHmheJdheLhhYMhlXdlFEKCODlniiekodRQYZjjjjjjjjjjZijVjj`@@","CC1CC2(N=CCS2)C2(O)OC3CC4(C)C(CC3OC2O1)CC1OC12C4C(O)C(=O)C1(C)C(C3=CC(=O)OC3)CCC12O","LANaPDB","617.714","0.2559","11","3","181.94","1"
"LANaPDB12850","fj}@P@@HugHheEeEEEE]BLMypVijjfjVjhRLgHJJP@","C=C1C[C@H](OC(C)=O)[C@H]2C(=C)C(=O)O[C@@H]2[C@H]2C(=C)CC[C@@H]12","LANaPDB","288.342","2.2558","4","0","52.6","2"
"LANaPDB12851","fak@P@@HugHheEeEEEE]CDQaoNBuMUTuRsUUBQdyAQR`V@","C=C1C[C@H](OC(=O)/C(C)=C/C)[C@H]2C(=C)C(=O)O[C@@H]2[C@H]2C(=C)CC[C@@H]12","LANaPDB","328.407","3.5188","4","0","52.6","3"
"LANaPDB12852","fag@P@@^[wHhiDiXeCDedepQkQrgMVmUUUUUUSUP@@","CC1(C)C(=O)CCC2(C)C3CCC45CC3(CCC12)OC4COC5=O","LANaPDB","332.438","2.275","4","0","52.6","0"
"LANaPDB12853","fmwAP@@Q[M^QQIQJZQY[IQQHtYipymMUUUUSMSURdYAKT\`@","CC(=O)O[C@@H]1C[C@@]2(C)C(C)=CC(=O)C[C@@H]2[C@@](C)(CCC2=CC(=O)OC2)[C@@H]1C","LANaPDB","374.475","3.3481","5","0","69.67","5"
"LANaPDB12854","fi{AP@@Hud^QQJKJJJJJzFKDX[u`mSUUMTltuTIFSdDeJAX","C=C1C[C@@H](OC(=O)/C(C)=C/C=O)[C@H]2C(=C)C(=O)O[C@@H]2[C@H]2C(C)=CC[C@@H]12","LANaPDB","342.39","2.3015","5","0","69.67","4"
"LANaPDB12855","fi{AP@@Hud^QQJKJJJJJzFKDX[u`mSUUMTltuTIFSdDeJAT","C=C1C[C@@H](OC(=O)/C(C)=C\C=O)[C@H]2C(=C)C(=O)O[C@@H]2[C@H]2C(C)=CC[C@@H]12","LANaPDB","342.39","2.3015","5","0","69.67","4"
"LANaPDB12856","figAP@@HugnQQJKJJJJJzFIDX[u`}FuMUTuRsSUTIFSdDeH@","C=C1C[C@@H](OC(=O)c2ccoc2)[C@H]2C(=C)C(=O)O[C@@H]2[C@H]2C(C)=CC[C@@H]12","LANaPDB","340.374","2.756","5","0","65.74","3"
"LANaPDB12857","fi{@p@@HmFoTfV]iYg}nHpwgAZfjjjjifj@@","C=C1C(=O)OC2C1CCC(C)C1CCC(OC(C)=O)C12COC(C)=O","LANaPDB","350.409","1.9283","6","0","78.9","5"
"LANaPDB12858","fdeA`@@HudTRbrbbbcHpwkAZfjjZfjaHr\`dj@@","C=C1C[C@@H](O)[C@H]2C(=C)C(=O)O[C@@H]2[C@H]2C(C)=CC[C@H]12","LANaPDB","246.305","1.6929","3","1","46.53","0"
"LANaPDB12859","f`iA@@@ISJjv}bdeV]SLsTmT@@","Cc1cc2occ(C)c2cc2c(C)ccc1-2","LANaPDB","210.275","3.6222","1","0","13.14","0"
"LANaPDB12860","fje@`@@HRY]UUUUVjjjZZj@cRy@","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC","LANaPDB","294.477","6.8948","2","0","26.3","15"
"LANaPDB12861","fjsAP@@ZLgNRJIQIIJUIITxIVkAcdmADQP@UQDbby@@","Oc1ccc2c(c1)OC[C@H]1c3cc4c(cc3O[C@@H]21)OCO4","LANaPDB","284.266","3.3471","5","1","57.15","0"
"LANaPDB12862","fdu`P@L@UxJTroJjzRgAF\FM@`DDUPP@@","COc1c2cc3c(cc2nc2occc12)OCO3","LANaPDB","243.217","2.7515","5","0","53.72","1"
"LANaPDB12863","fns@r@HHq[rPAFRRGQQJJJQGFZlxIZkUUTuTtuSJQbeEItB`@","C=C1C(=O)O[C@H]2[C@@H]3C(C)=CC[C@@H]3[C@@](C)(O)C[C@@H](OS(C)(=O)=O)[C@H]12","LANaPDB","342.411","0.8711","6","1","98.28","2"
"LANaPDB12864","fns@r@HHqkvPAFRRGQQJJJSHzZlXIZkUUUUULuP@@","CC1=CCC2C1C1OC(=O)C(C)C1C(OS(C)(=O)=O)CC2(C)O","LANaPDB","344.427","0.8973","6","1","98.28","2"
"LANaPDB12865","fns@r@HHpKKPAFRRGQQREZJESRUzNRkUSUUUUMP@@","CC1CC2OC(=O)C(C)C2CC2(C)C(OS(C)(=O)=O)C(=O)CC12","LANaPDB","344.427","1.179","6","0","95.12","2"
"LANaPDB12866","flyA`@@HcdTRrfbfbJbmMUMUUUP@@","C=C(CCC(=O)OC)C1CC(C)(C)C1CCC(C)O","LANaPDB","268.395","3.7845","3","1","46.53","8"
"LANaPDB12867","few@P@@V|GIEEEEEMDddmeXpTgAcgmAQDDUATMDHPaP@","C=C(C)C1Cc2c(cc(OC)c3c2O[C@H](c2ccccc2)C[C@H]3OC)O1","LANaPDB","352.429","4.8013","4","0","36.92","4"
"LANaPDB12868","flyA`@@HcdTRrfbfbJbmMUMUUSRAJR@@","C=C(CCC(=O)OC)[C@H]1CC(C)(C)[C@@H]1CCC(C)=O","LANaPDB","266.379","3.7533","3","0","43.37","8"
"LANaPDB12869","fakA`@@U[dTTRTRdTtbNgXJQheZZjjjjYjjeHq\`di@@","C=C[C@]1(C)C=C2C(=O)C[C@H]3[C@](C)(C(=O)OC)CCC[C@]3(C)[C@H]2CC1","LANaPDB","330.466","4.0515","3","0","43.37","3"
"LANaPDB12870","few@P@@ZmgIEEHhkLdeEidmRRc^RN]ATQEUTD@dH\oP@","COc1cc2c(c3c1[C@H](OC)C[C@@H](c1ccccc1)O3)C=CC(C)(C)O2","LANaPDB","352.429","4.4022","4","0","36.92","3"
"LANaPDB12871","ejUPJ@@@Aiod\bbdRebTJTfbvTbRtUdxDTtLlBbJZn^ZjjjjjjjjjZjjjTH`bTed|dRJSTzUt@@","CC(=O)O[C@H]1C[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]2(C)[C@H]1[C@@]1(C)CC[C@@H](C(C)(C)O)O1","LANaPDB","514.744","5.3126","5","1","72.83","4"
"LANaPDB12872","fcwAP@@HzM^QQKQYQQRKHrIGQt\eZjjijjjjfieEJZSieE`@","COC(=O)C[C@@H](C)CC[C@H]1C(C)=CC[C@H]2C(C)(C)[C@H](O)[C@H](OC(C)=O)C[C@]12C","LANaPDB","394.55","4.3157","5","1","72.83","8"
"LANaPDB12873","fm@P@@XtoIEHdYLeddiLmInBuZshi[vjjjjjjjjjj@@","CC1(C)OCC2OC34CCC5C(C)(C)C(O)CCC5(C)C3CCC2(CO1)C4","LANaPDB","378.551","3.3081","4","1","47.92","0"
"LANaPDB12874","fmo@P@@XloIEHiYLdhTiLmIl\LzJV}jjjfjjjjjj@@","CC1(C)OCC(C2(CO)C=C3CCC4C(C)(C)C(O)CCC4(C)C3CC2)O1","LANaPDB","378.551","3.3807","4","2","58.92","2"
"LANaPDB12875","fjcA@@@YDiEEiEiXdbIQkQrgMUUUUUMUSDSBXiRtr`@","C[C@]12C=C[C@@]3(CC[C@H]4[C@@](C)(CCC[C@@]4(C)CO)[C@@H]3CC1)C2","LANaPDB","288.473","4.2801","1","1","20.23","1"
"LANaPDB12876","fe{@p@@HUyK\bbTVRbbTVfbtiFQJuMSUUSMMUPdYASRblBlsT","C=C1C(=O)O[C@@H]2/C=C(\C)C[C@@H](O)/C=C(\C)[C@@H](O)[C@H](OC(=O)/C(C)=C\C)[C@@H]12","LANaPDB","362.42","2.8655","6","2","93.06","3"
"LANaPDB12877","fe{@p@@HUyK\bbTVRbbTVfbuaFQJuMSUUSMMUPdYASRbdBlp","C=C1C(=O)O[C@@H]2/C=C(\C)C[C@@H](O)/C=C(\C)[C@@H](O)[C@H](OC(=O)C=C(C)C)[C@@H]12","LANaPDB","362.42","2.8655","6","2","93.06","3"
"LANaPDB12878","feg@p@@Htdm\bbTVTTTTRrt\QFJM{KTuUSUULuUpdYNPTUCSt`u@","C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)/C(C)=C\C)[C@H](O)[C@]1(C)[C@@H]2C(=C)CC[C@H]1O","LANaPDB","362.42","1.903","6","2","93.06","3"
"LANaPDB12879","feg@p@@Htdm\bbTVTTTTRrtZaFJM{KTuUSUULuUpdYNPTUCSt@@","C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)C=C(C)C)[C@H](O)[C@]1(C)[C@@H]2C(=C)CC[C@H]1O","LANaPDB","362.42","1.903","6","2","93.06","3"
"LANaPDB12880","feg@p@@Htdm\bbTVTTTTRVt\QFJM{KTuUSUULuUpdYNPTUCSt`u@","C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)/C(C)=C\C)[C@H](O)[C@]1(C)[C@@H]2C(C)=CC[C@H]1O","LANaPDB","362.42","1.8247","6","2","93.06","3"
"LANaPDB12881","feg@p@@Htdm\bbTVTTTTRVtZaFJM{KTuUSUULuUpdYNPTUCSt@@","C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)C=C(C)C)[C@H](O)[C@]1(C)[C@@H]2C(C)=CC[C@H]1O","LANaPDB","362.42","1.8247","6","2","93.06","3"
"LANaPDB12882","fasAP@@LmEnQQQQYQJJJKQWtTyZZjjZZjZ\XWIjHpc`","C=C1C(=O)O[C@H]2/C=C(\C)CC/C=C(/C)C(=O)[C@H](OC(=O)C(C)C)[C@@H]12","LANaPDB","332.395","3.2658","5","0","69.67","3"
"LANaPDB12883","fikAP@@LmEnQQQQYQJJJKQU^bgKSUUSSUST`@@","C=C1C(=O)OC2C=C(C)CCC=C(C)C(=O)C(OC(=O)C(C)CC)C12","LANaPDB","346.421","3.7202","5","0","69.67","4"
"LANaPDB12884","fe{@p@@LTyO\bbbbrdRfbbtUPTyJtuUUMMSMScByCSFDjn@","C=C1C(=O)O[C@H]2/C=C(\C)CC/C=C(/C)C(=O)[C@H](OC(=O)/C(C)=C\C)[C@@]12O","LANaPDB","360.405","3.0327","6","1","89.9","3"
"LANaPDB12885","fis@P@@NROHheEEibiDillbuZZjjjjjZlXeeyHqU`","C/C(=C\C(=O)[C@H](C)CCC[C@]1(C)OC/C(=C/CO)CC[C@H]1O)C(C)C","LANaPDB","352.513","4.0777","4","2","66.76","8"
"LANaPDB12886","feg@P@@V}wIEEEEEMLdedkHpTgI[PTQAEATUPPP`@","COc1cc(OC)c(CCC(C)(C)O)c2c1CC[C@@H](c1ccccc1)O2","LANaPDB","356.46","4.6307","4","1","47.92","6"
"LANaPDB12887","ffkA`@@HkdTRdTRtftQVIRVc^RWIVjjjjjjZjYbDeDIFQX@","C[C@]12CC[C@@H]3C[C@@]1(CC[C@H]1[C@@]24CCC[C@@]1(C)C(=O)O4)CC3=O","LANaPDB","302.412","2.7723","3","0","43.37","0"
"LANaPDB12888","fjc``@D`ydbfbbbbtRVHmF|GJRtDPAQEDQPM@@","COc1cc2c3c(c1OC)-c1ccccc1C[C@H]3NCC2","LANaPDB","281.354","3.2267","3","1","30.49","2"
"LANaPDB12889","fi{@P@@\eEIfVYyy]_eFSTkV`XbJBPbb@Pi@","COc1cc2c(c(O)c1C(=O)/C=C/c1ccccc1)C=CC(C)(C)O2","LANaPDB","336.386","3.9148","4","1","55.76","4"
"LANaPDB12890","fegAp@@HTFNYyEDhleEDeIhhxbL|EMVijZjjfjjh@@","C=C1C(=O)OC2C=C(C)C3(O)CC(O)C(C)(CC(OC(=O)C(C)C)C12)O3","LANaPDB","366.408","1.4002","7","2","102.29","3"
"LANaPDB12891","fe{@P@@\eGHhheEEhmDlddXhq^m@qDTEAIP@aR@","COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1CC=C(C)C","LANaPDB","352.429","4.8406","4","1","55.76","7"
"LANaPDB12892","e`rpD@@@DLbbRbTbReTRTJbRdJVTrbbLqQcfURqtNKLkUUUUUUUUUUUUUSUUThPiHxheUAh\`UcBT@@","C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCCCCCCCCCCCCCC)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12","LANaPDB","665.139","14.493","2","0","26.3","17"
"LANaPDB12893","e`rpD@@@DLbbRbTbReTRTJbRdJVTrbbVqQcfURqtNHnkUUUUUUUUUUUUUTuUThPiHxheUAh\`UcBX@@","C=C1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCCCCCCCCCCCCCC)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@@H]1C","LANaPDB","665.139","14.203","2","0","26.3","16"
"LANaPDB12894","fnk@p@@HhGM\bbTbvdRbaUTHrgKN}EjjjjjjfjaXaDrBbejNWh@","CC(=O)O[C@@H]1C[C@H](O)[C@]2(C)[C@@H]1[C@@H](C)CC[C@@H]1[C@H]2OC(=O)[C@]12CO2","LANaPDB","324.372","0.4407","6","1","85.36","2"
"LANaPDB12895","dmv@B@B\ddTjTFZh@H@@","Cc1cccc([N+](C)(C)C)c1","LANaPDB","150.244","-2.9997","0","0","0","1"
"LANaPDB12896","dc\@@DjuiYixUujjjj`@","C=C1CCCC2(CC2)C2(CC2)C1","LANaPDB","162.275","3.2523","0","0","0","0"
"LANaPDB12897","f`aA`@@BudbfbTRJTyJ`Hbfh@@","COc1cc(O)c(CC=C(C)C)c(OC)c1","LANaPDB","222.283","3.1964","3","1","38.69","4"
"LANaPDB12898","fi{@P@@\dGHhheEEhXdddcF\T[KV`hbHJBbhHLP@","COc1cc(O)c2c(c1CCC(C)C)O[C@H](c1ccccc1)CC2=O","LANaPDB","340.418","4.6637","4","1","55.76","5"
"LANaPDB12899","fj}AP@@HlgNQQJIZQJJkSDiIQgMUUUUTuT@@","COC(=O)CC1C2(C)C3OC(=O)C(C)C3CCC(C)C12O","LANaPDB","296.362","1.132","5","1","72.83","3"
"LANaPDB12900","e`XPA@@@DMDbneglbbTVTTTTRNbVbbUaCBacTuUSURuLuMSADXgDDbdLbBSt`","C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)/C(C)=C\C)[C@H](OC(C)=O)[C@@](C)(/C=C\OC(C)=O)[C@@H]2C(=C)C","LANaPDB","446.494","3.247","8","0","105.2","9"
"LANaPDB12901","e`XPE@@@NIMG@bfcklbbbTTTRftrRbvRJRg`vsPTPuDETEET@@@","COc1cc(OC)c(C(=O)CC(=O)c2c(O)c(OC)c(OC)c(OC)c2OC)cc1OC","LANaPDB","450.438","1.7031","10","1","118.98","11"
"LANaPDB12902","e`XPJ@@@DEONbaHQHRDrDcDbDaHaHsAqHPpHiYjZjjjjjZiii`b\HQZPrAQ@av`","C=C/C(C)=C/C[C@H]1[C@](C)(O)[C@@H](OC(C)=O)[C@H](OC(=O)/C(C)=C\C)[C@H]2C(C)(C)CCC[C@@]21C","LANaPDB","446.625","6.1432","5","1","72.83","8"
"LANaPDB12903","fkw@P@@HTwHheEEeCHiEDxjh`uZfjZjjjZZX@@","C=CC(C)=CCC(C(C)=O)C1(C)CCCC(C)(C)C1C(C=O)OC(=O)C(C)=CC","LANaPDB","402.573","5.6245","4","0","60.44","10"
"LANaPDB12904","fko@P@@HsLhRDRDaLaLbDbDaDGDbLMXKVijjjjjjjjfDWDjFUdNPH`","C/C=C(/C)C(=O)O[C@H]1C[C@@](C)(O)[C@H](CC[C@@](C)(O)CC)[C@@]2(C)CCCC(C)(C)[C@H]12","LANaPDB","408.62","5.7008","4","2","66.76","7"
"LANaPDB12905","fcwAP@@HhdYPdHdIAPbQBQBPbCbQFZMzkTuUUUUUUULHnJTtcKl@@","CC[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2[C@@H](OC(=O)C(C)=O)C[C@@]1(C)O","LANaPDB","396.566","3.8392","5","2","83.83","7"
"LANaPDB12906","fncA`@@FsdTbbtbRVtfd_ANCUUUUUUUTrDQJKdEOP@","CC[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2[C@@H](O)C[C@@]1(C)O","LANaPDB","326.519","3.9532","3","3","60.69","4"
"LANaPDB12907","fncA`@@VrTIBPbQBQBPbCbQFLxhKUUUUUUUUDHdXnIL@@","CC[C@](C)(O)CC[C@H]1[C@](C)(O)CC(=O)[C@H]2C(C)(C)CCC[C@@]21C","LANaPDB","324.503","4.0969","3","2","57.53","4"
"LANaPDB12908","ff}@`@@IrJIQQQRKOJSTyksSUUUUUUDpjSdc@@","CC[C@](C)(O)CC[C@H]1C(C)=CC(=O)[C@H]2C(C)(C)CCC[C@@]21C","LANaPDB","306.488","4.8158","2","1","37.3","4"
"LANaPDB12909","fcwA`@@HrTIBIBPfPfQBQBPbCbPakAZuMUUUUUSSUBKbUCJrPQ{@","C=C/C(C)=C/C[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2[C@@H](OC(=O)/C(C)=C\C)C[C@@]1(C)O","LANaPDB","388.59","6.5107","3","1","46.53","6"
"LANaPDB12910","fcwA`@@HrTIBIBPfPfQBQBPbCbPakAZuMUUUUUSSUBKbUCJrPQz`","C=C/C(C)=C\C[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2[C@@H](OC(=O)/C(C)=C\C)C[C@@]1(C)O","LANaPDB","388.59","6.5107","3","1","46.53","6"
"LANaPDB12911","eh\PI@@@DEOHlfcglbbTVRbbTTtRdQbebHXRzZzZfijjjZjfYjh@@","C=C1C(=O)OC2C=C(C)C(OC(C)=O)CC3OC3(C)C(OC(C)=O)C(OC(=O)C(C)=CC)C12","LANaPDB","462.493","2.4039","9","0","117.73","7"
"LANaPDB12912","ehRPE@@@DEOHlfecglbbTVRbbTTtRdQbefHXRzZzVvZfijjjZjjYjj@@@","C=C1C(=O)OC2C=C(C)C(OC(C)=O)CC3OC3(C)C(OC(C)=O)C(OC(=O)C3OC3C)C12","LANaPDB","464.465","0.6751","10","0","130.26","7"
"LANaPDB12913","fnsAp@@HejNVyEDhddheMiiFRbRyJuUTuUUUU@@@","COCC1C(=O)OC2C=C(C)C(O)CC3OC3(CO)CC(O)C21","LANaPDB","328.36","-0.6904","7","3","108.75","3"
"LANaPDB12914","fkAp@@HUGH}yEDheeEDehiCBmhR`RyJuUUUUMUUSU@@@","CCC(C)C(=O)OC1CC2(COC(C)=O)OC2CCC(C)CC2OC(=O)C(C)C12","LANaPDB","410.505","2.7906","7","0","91.43","7"
"LANaPDB12915","eg`PA@@@DE@dbiclbbTRrbbRfbdlJvaEDUQUSUUUUUMUUSU@@@","CCC(C)C(=O)OC1CC2(COC(C)=O)OC2CC(O)C(C)CC2OC(=O)C(C)C12","LANaPDB","426.504","1.7688","8","1","111.66","7"
"LANaPDB12916","fg@H@@HTEIYgrJIQKJJIJZJRpkZDiFkUUUUUMUUST@@","CCC(C)C(=O)OC1CC(O)(COC(C)=O)CCC(O)C(C)CC2OC(=O)C(C)C12","LANaPDB","428.52","2.2042","8","2","119.36","7"
"LANaPDB12917","fakA`@@H[dTRdtVdVeVTRTYwf}ZjjjjjffXfEQBVh@","COC(=O)[C@@]1(C)CCC[C@@]2(C)[C@H](CCc3ccoc3)C(C)=CC[C@H]12","LANaPDB","330.466","4.5304","3","0","39.44","5"
"LANaPDB12918","ffc@`@@UrQIYJJJQYFPxH[tTtmUMUUUUDxiPrB`@","CC1=CC[C@@H]2[C@@](C)(CO)CCC[C@@]2(C)[C@@H]1CCc1ccoc1","LANaPDB","302.456","4.4521","2","1","33.37","4"
"LANaPDB12919","fi{A`@@H{dTVTbbtbtjrbVk^Ct[UUUUUUMLp@@","CC(=O)OCC1(C)CCCC2(C)C(CCc3ccoc3)C(C)=CCC12","LANaPDB","344.493","4.9367","3","0","39.44","6"
"LANaPDB12920","edRPFH@HDLC@XP@cIIBhhdhdYEDcBdUEiixxEuLmPTEQUUUUULRqQAHy@idch@@","CC1=CC[C@H]2C(C)(C)[C@H](O)[C@H](OS(=O)(=O)c3ccc(C)cc3)C[C@]2(C)[C@H]1CC[C@H](C)CC(=O)O","LANaPDB","492.675","4.9729","6","2","109.28","8"
"LANaPDB12921","fdeA`@@HBdrrzsODhkWhmUUUUMUPdhiQTu@@","CC1C(=O)O[C@@H]2C[C@H](C)[C@@H]3CCC(=O)[C@@]3(C)C[C@H]12","LANaPDB","250.337","2.0557","3","0","43.37","0"
"LANaPDB12922","eh\PI@@@DE@dljcglbbTVRbbRbTTbvebbHXbZjZZfijjjZjfYjh@@","C=C1C(=O)OC2C=C(COC(C)=O)C(OC(C)=O)CC3OC3(C)CC(OC(=O)C(C)=CC)C12","LANaPDB","462.493","2.499","9","0","117.73","8"
"LANaPDB12923","eg`PA@@@DE@hljmlbbTVRbbRTTTfLlQCBSUSSTuMUSSUSMU@@@","C=C1C(=O)OC2C=C(C=O)C(OC(C)=O)CC3OC3(C)CC(OC(=O)C(C)=CC)C12","LANaPDB","418.44","1.8021","8","0","108.5","6"
"LANaPDB12924","eohPN@@@AE@lnelbbbbbbaabRRRVVbxTt\RZZBX`B`jJZj`@@@","COc1cc(OC)c(-c2coc3cc(OC)c(CC=C(C)C)c(O)c3c2=O)cc1OC","LANaPDB","426.463","4.0611","7","1","83.45","7"
"LANaPDB12925","fnkA`@@U[dTRbbfdQbLacABdxL\mMUUUUTuUSByAST|`@","CC1C[C@@]23CC[C@@H]4[C@](C)(C(=O)O)CCC[C@@]4(C)C2=CC(=O)[C@H]1C3","LANaPDB","316.439","3.3308","3","1","54.37","1"
"LANaPDB12926","fi{@p@@HmFoTfVWiYg}nIPwgAZjjjjjifj@@","CC(=O)OCC12C(OC(C)=O)CCC1C(C)CCC1C(C)C(=O)OC12","LANaPDB","352.425","1.9545","6","0","78.9","5"
"LANaPDB12927","ffs@P@@HmGHheEeHeEElXQaoNCEKTuUUUUUT@@","C=C1C(=O)OC2C1CCC(C)C1CCC3OC(C)(C)OCC312","LANaPDB","306.4","2.216","4","0","44.76","0"
"LANaPDB12928","fjcAR@HHqkH@aJm[egYehrRg^CEjjjjjiZh@@","C=C1C(=O)OC2C1CCC(C)C1CCC3OS(=O)OCC312","LANaPDB","312.385","1.7825","5","0","81.04","0"
"LANaPDB12929","ffc@r@HHpSQPAFRRGJQJJYQSISoAbeZjijjjVjcDIRQeY@@","C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@@H]1CC=C[C@]12COS(=O)(=O)O","LANaPDB","328.384","-0.079","6","1","98.28","3"
"LANaPDB12930","fnk@p@@Hh{M\bbTbvdRbcVTHrgKA}EjjjjZjfjnXaDrBVdEQ`@","CC(=O)O[C@@H]1CC(=O)[C@]2(C)[C@@H]1[C@@H](C)CC[C@@H]1[C@H]2OC(=O)[C@]12CO2","LANaPDB","322.356","0.5844","6","0","82.2","2"
"LANaPDB12931","fns@p@@HT[M\bbRdrbTRbJthrt_AZjjjjjUjjDSIqRVd@","C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@@H]1CCC(=O)O[C@]12COC(C)=O","LANaPDB","322.356","0.9295","6","0","78.9","3"
"LANaPDB12932","flu@P@@HmGHheEeHeEERLMypVijjjjjfDSIqRbey@@","C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@@H]1CC[C@H](O)[C@]12CO","LANaPDB","266.336","0.9591","4","2","66.76","1"
"LANaPDB12933","fik@p@@HUGH|bbTVRbbRtTafHpIVijjjejfjXRL`eI^aUCr@","C=C(C)C(=O)O[C@@H]1C[C@@](C)(O)[C@@H](O)/C=C\[C@H](C)C[C@H]2OC(=O)C(=C)[C@H]12","LANaPDB","350.409","2.1161","6","2","93.06","3"
"LANaPDB12934","fe{@p@@HUyH|bbTVRbbTVfafQFQJuMSUUSLsTPbYASRpJsUP","C=C1C(=O)O[C@H]2/C=C(\C)CC/C=C(\C=O)[C@@H](O)[C@H](OC(=O)/C(C)=C\C)[C@@H]12","LANaPDB","360.405","2.7483","6","1","89.9","4"
"LANaPDB12935","fe{@p@@HTxkTfV]Yn]n~rLBejZfjjfYZhaDrBfe`UFZ`","C=C1C(=O)O[C@H]2/C=C(\C)CC/C=C(\C=O)[C@@H](OC(=O)/C(C)=C\C)[C@H](O)[C@@H]12","LANaPDB","360.405","2.7483","6","1","89.9","4"
"LANaPDB12936","fe{@p@@HTxkTfV]Yn]n~rLBejZfjjfYjhaDrBfd`UF@","C=C1C(=O)O[C@H]2/C=C(\C)CC/C=C(\C=O)[C@@H](OC(=O)C(C)CC)[C@H](O)[C@@H]12","LANaPDB","362.42","2.6124","6","1","89.9","5"
"LANaPDB12937","eg`PF@@@DBneclbbVRTbbfdRtJJbaECdVUSTuUUUUMTsULBJQJPqNSI@@","CC(=O)O[C@H]1C=C(C)[C@]2(C)C[C@@H](OC(C)=O)[C@@H](C)[C@](C)(CCC3=CC(=O)OC3)[C@H]2C1","LANaPDB","418.528","3.689","6","0","78.9","7"
"LANaPDB12938","fkAP@@ZrOYPdIBIBHdIBIBHfPfP`ppTcAJtDQQUUUSSQDXaIRB`@","CC(=O)Oc1c(C(C)C)cc2c(c1OC(C)=O)[C@@]1(C)CC[C@H](C)[C@H](C)[C@@H]1CC2=O","LANaPDB","400.513","5.0757","5","0","69.67","5"
"LANaPDB12939","e`PPM@@@DICGHlbneglbbTRtrbbRRbTQfbegcTuUUUTttuMT\QRZRr^R@b@","C/C=C(\C)C(=O)OC[C@H]1O[C@@H](OC(=O)C(C)C)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O","LANaPDB","458.458","1.7379","11","0","140.73","13"
